same_movie,neighbour1,neighbour2,neighbour3,neighbour4,neighbour5,neighbour6,neighbour7,neighbour8,neighbour9,neighbour10
5320,4315,6475,11812,30,14103,13255,5181,17324,4472,15563
5321,6289,3251,905,509,15313,14279,1095,8403,8487,7097
5322,10508,3016,8941,5418,891,218,5147,8804,13530,7015
5323,12701,7946,675,16663,14195,13739,16489,9363,12958,466
5324,714,12204,8069,11534,14893,6164,6933,4199,4437,7480
5325,6194,7322,14044,3242,11433,5120,16011,1610,12101,9016
5326,3523,2040,752,14709,13031,10666,7984,209,14214,13658
5327,17324,9939,5239,334,11077,16113,1073,8393,17169,406
5328,8590,6729,2078,185,1971,7991,3835,1455,5861,2495
5329,444,7372,87,12341,11966,7548,3251,13870,16899,6636
5330,11941,9092,8683,46,12262,17591,14134,14483,17187,11210
5331,192,10062,6926,14988,2466,8996,4859,17279,3257,9895
5332,2573,15225,4200,4462,10715,15650,9891,1003,6573,4911
5333,7048,16859,9645,8928,17692,5967,6859,14364,2580,2680
5334,9976,27,15486,6154,3677,1629,15691,10136,6853,10824
5335,15713,16577,10671,5303,4025,3448,12,5019,17107,6638
5336,7242,10125,6155,13625,1234,9988,5977,13863,2493,12067
5337,1404,7305,16817,5339,13801,11429,4737,3884,5745,2427
5338,2181,1032,5640,5384,8945,5783,6222,1580,15800,4321
5339,16610,13917,14555,7183,15349,3997,541,10728,3363,9871
5340,13222,820,946,4023,3845,15438,12116,2426,8403,14991
5341,2310,14724,8572,11688,3403,4651,8168,3733,3582,1224
5342,14016,3814,6180,14391,2920,4330,12399,10013,15375,6243
5343,5258,10580,8698,11839,1008,9499,410,13104,14393,5650
5344,4890,7224,10695,12405,5277,13852,4201,2884,14475,12667
5345,3938,3962,5496,8743,3860,11089,10947,14621,15205,1962
5346,6391,12395,3992,15407,16578,6217,10093,8273,8202,14127
5347,11093,14159,9300,3399,10794,12231,4093,8257,7777,5495
5348,12120,13844,10862,8479,16367,11602,4957,141,1745,347
5349,5188,10589,14514,10817,8791,15572,6952,15654,7858,2591
5350,1405,13469,8843,17117,15812,12723,14565,9437,4061,17740
5351,7673,3515,1234,7173,9988,8162,17319,1329,13625,5118
5352,5022,16099,14036,7957,4911,1886,2762,13478,9534,1992
5353,10679,5383,7170,7692,3588,37,12826,8481,3827,3389
5354,3848,15645,16214,815,7948,15259,11449,12225,16838,3471
5355,15862,7970,1851,15753,8190,10191,422,14199,5187,5639
5356,2203,7753,15229,1766,4046,3023,8347,10321,10112,6424
5357,9413,15604,5566,3699,7808,17066,14263,2387,16706,1916
5358,16583,16064,8415,9128,5932,957,391,423,15548,3383
5359,17543,8140,12065,11237,10134,3747,15322,454,15363,4528
5360,7745,15702,6274,17157,10042,14280,16384,798,4640,17441
5361,3306,10905,13576,10221,2198,11462,16771,4793,12618,12164
5362,4449,11637,11955,8067,5198,10459,1069,9554,15096,15523
5363,329,12071,788,11337,5926,331,13614,14725,16707,5472
5364,3989,434,845,2030,2850,1753,8573,1330,12380,10908
5365,15559,4437,12579,5594,8195,10816,5803,6216,15593,6646
5366,11262,1200,289,9431,14848,17589,6552,6114,819,10337
5367,381,5957,13227,1971,10712,8259,4686,2495,2001,11080
5368,8691,14086,7034,10095,5761,6201,8940,4783,14307,11167
5369,3081,15872,12545,13878,9581,11858,11125,9634,12138,5400
5370,3755,3973,13105,1942,16528,15771,16334,5944,15054,12202
5371,5143,9423,10615,15367,8778,1018,14211,4317,6712,14293
5372,9915,16787,635,6164,15607,10715,1670,6106,16999,2157
5373,7191,17400,10590,12579,1183,16295,14774,12463,8170,10206
5374,10767,17171,2150,16062,1757,11829,17481,5672,8752,12538
5375,63,249,10691,326,14340,1258,17011,6711,2666,50
5376,12971,14036,7132,102,7548,3556,2762,12068,6440,17124
5377,17534,9091,13497,616,2571,3892,1742,13793,3447,8587
5378,10484,5133,5399,9373,11973,15318,15656,5938,3855,5110
5379,17544,15278,3381,5206,4978,10639,2101,15666,4407,14924
5380,17637,2657,727,1415,11460,15762,4722,11930,5620,1964
5381,5189,92,10535,3939,16221,8747,9691,4313,13329,3175
5382,8834,13911,12353,8738,14684,3883,5012,8680,5575,14612
5383,10679,7692,37,3588,7170,12826,5353,10738,3139,7793
5384,5338,1032,2181,5783,8945,1580,872,256,1408,11242
5385,7378,16780,16548,4754,2493,8428,2383,4092,17131,14576
5386,2672,8487,2918,17300,2159,995,1515,17442,5340,13237
5387,11822,12839,6327,14459,12913,5250,13648,4977,7762,6357
5388,10001,14818,17688,14000,7068,1376,6590,4574,15245,1072
5389,14592,11012,7109,14471,8449,4471,10804,2870,15227,4439
5390,5897,16469,4931,15110,6437,10429,2617,7987,15151,9442
5391,15058,5317,14574,6287,4656,1542,16879,10359,3106,7617
5392,12631,15230,2718,15622,8058,13069,2241,1779,10717,8587
5393,7268,11039,8616,4164,10227,5868,8609,14683,1759,14758
5394,17724,10157,10647,14104,7141,173,4146,16741,14289,16742
5395,13016,7951,421,14656,17538,17680,1031,15735,5954,14206
5396,8095,11264,1960,12854,13033,9998,16336,6460,13837,15533
5397,1593,6548,9510,13266,10092,7400,1402,12443,14058,12599
5398,11504,2330,12548,10782,10116,12880,6059,12437,6414,7506
5399,5773,5378,766,17727,2190,11190,12,12147,5133,6543
5400,9634,11858,12138,13878,6375,9581,11125,13620,3081,5369
5401,6042,17088,7635,1905,3860,11337,15107,16707,8764,1962
5402,11935,17263,12442,14335,12626,7127,3887,8131,7270,7877
5403,5977,1160,6005,2493,5016,1092,12228,12067,5336,13863
5404,11978,15008,6907,1339,1311,6106,4203,121,1107,17301
5405,13500,15845,4122,11170,7526,2341,4015,5164,5120,5325
5406,1728,8336,5636,7963,10035,17397,3777,2172,1020,3046
5407,6016,16788,16037,11066,14391,6057,2876,1862,17027,14212
5408,15923,13406,10245,16874,4428,7984,13658,10869,209,13557
5409,5733,11706,196,1493,4090,8594,6106,17173,8834,3167
5410,1764,12696,10086,7372,12269,11189,12129,17142,910,8823
5411,1649,5726,9583,12707,13431,4510,8459,5795,9167,11933
5412,14880,3732,6346,8193,6740,13570,9512,8403,9570,4023
5413,13858,13790,4980,5072,3585,9194,13258,6648,5165,1835
5414,5309,11271,3078,8438,15307,2938,1877,2942,7158,15689
5415,15058,1578,8651,10359,2499,13050,16788,14574,10375,2152
5416,11075,988,5554,3955,14289,14554,1912,3207,12607,3701
5417,5524,7911,16630,16337,4512,1363,16637,7217,6404,4310
5418,5100,3016,5540,2298,16919,8941,7015,5322,8804,5147
5419,17161,11334,12576,835,2769,1956,15999,8517,2695,17075
5420,10753,5649,440,3251,8009,17231,14260,1772,6217,14950
5421,12071,15209,3463,7633,5363,329,6833,9254,13614,8764
5422,12341,15607,5585,8410,16598,2587,10443,8833,5133,802
5423,12578,11423,2365,3887,11180,12523,13610,4351,12739,9276
5424,13618,15467,13037,13376,4404,2914,6980,9434,17582,17651
5425,10419,6632,1200,16606,14265,2574,11262,7163,1637,3350
5426,1171,16485,13654,1105,4357,10758,10499,17168,10704,341
5427,7467,1996,9698,5313,7792,16737,4735,10269,8260,740
5428,5478,4091,17470,8410,2846,13497,60,2330,11504,5934
5429,14213,17604,1124,11570,4729,12485,12533,6513,7081,1797
5430,8596,2862,14550,11283,8904,4306,11064,7233,4640,5926
5431,14491,11777,3404,586,15757,8503,6028,14993,15032,100
5432,14883,7890,2601,16264,16567,10420,7652,12869,13535,14557
5433,12072,17009,11121,5141,2823,2188,16448,3672,6133,2352
5434,15234,4056,15124,1975,6972,9863,3427,5939,985,14712
5435,16622,6702,7233,10225,13534,6971,6797,5169,2462,3165
5436,10674,12424,1811,5458,10269,12144,2415,17034,15391,13367
5437,6895,4095,15981,1970,2494,13947,7913,17660,9636,4063
5438,3721,17666,10498,15302,15845,11170,8179,9284,10789,11657
5439,13733,8234,16893,3971,13700,2741,1672,5484,4940,2364
5440,15056,8056,10384,9405,12829,7976,15089,8762,4236,2347
5441,10069,11830,15441,2123,5758,6198,3832,16531,5350,7311
5442,12448,10263,16301,16111,9943,2496,8999,9203,14471,469
5443,9291,15795,1415,15046,16855,4051,4412,12927,17695,6543
5444,10253,4926,12456,17638,5983,15447,13010,12188,1130,12991
5445,3668,12731,4691,4383,11456,14363,8282,13993,1441,16237
5446,2259,12532,2353,4882,4743,2191,3785,874,2183,10048
5447,17147,15493,2533,2826,13509,12591,7510,7275,15039,17359
5448,16707,10436,5318,7879,11337,5363,16997,5926,8764,6833
5449,10530,12973,2611,4811,15971,10897,11260,11709,3131,4071
5450,12657,15169,6573,8459,12921,7842,15650,9358,549,15192
5451,16582,10201,15993,7564,6124,7519,6725,12421,14872,1906
5452,7068,119,4020,13980,1268,12380,17142,3577,888,10432
5453,13715,2204,6680,15232,192,1461,9830,14081,11324,16213
5454,13172,602,685,2181,14330,9725,9752,5338,2374,3382
5455,7757,331,5762,312,13439,788,12591,12071,8846,8317
5456,1052,8969,16633,15190,15878,13117,9312,3230,7276,16817
5457,7013,10303,6257,3644,6288,12070,15697,11415,8715,9313
5458,12269,4076,2210,11055,16972,8900,9249,10058,3705,2933
5459,868,14277,6440,7571,12747,8261,1605,6917,1891,5662
5460,3760,1002,7644,8155,13408,4229,11916,11824,589,17688
5461,5641,6933,8069,15986,12817,6770,11441,714,13305,1570
5462,9741,9882,13728,2782,14691,8379,4262,14313,2452,17589
5463,11268,16927,5445,11456,3668,7119,6168,12731,4691,17348
5464,8815,8832,6616,11388,17578,13095,5515,13451,5857,14855
5465,9523,11892,17011,11355,6579,7679,10698,716,1612,10548
5466,8003,9584,16375,16165,11056,4304,4088,7656,12202,12049
5467,1479,11307,12846,7542,11559,13561,6917,17175,2015,356
5468,14727,2873,12336,3232,17472,10159,6634,5075,9294,2900
5469,16249,11000,6000,8318,2666,4309,13571,17331,5116,10416
5470,5125,11115,2134,7222,8962,5500,13218,8324,16210,16239
5471,5898,12946,13084,14706,14496,15269,15263,8997,15554,7309
5472,6971,17560,1202,14670,14780,12343,14725,2470,13195,1905
5473,1912,6935,400,12919,9761,14303,3955,7360,988,6587
5474,12128,15286,15101,894,1140,5617,4012,12275,5342,1760
5475,1350,6309,16493,15027,14288,16555,10287,7907,6397,12178
5476,7912,17184,17117,10601,9485,14828,10617,5605,17740,13388
5477,16339,13391,12343,2095,15755,607,15048,11490,15124,12918
5478,6749,130,16020,10443,2330,713,5620,8990,17470,8335
5479,15211,1679,15898,4743,762,6835,4881,6077,4609,3506
5480,16453,15989,10353,395,8143,16840,14419,1224,5341,14972
5481,15547,4007,15336,6193,16858,16,10278,14137,1116,16298
5482,11216,1380,8430,15639,5552,3499,12847,7188,11105,9667
5483,4695,10565,12588,126,13172,9537,14693,5804,13338,13026
5484,16893,4967,5439,1672,17659,12801,9816,11109,16132,8234
5485,8265,2319,2195,5458,7469,9261,12036,9249,9174,17497
5486,7679,9851,5465,6169,15695,351,12137,9803,4724,5574
5487,5694,17531,5620,15004,14503,15015,1323,3600,17270,15811
5488,2771,6942,3541,13302,11398,189,1295,2465,1514,14484
5489,13732,14511,10570,15762,9799,1996,807,16855,1044,5773
5490,6426,6436,16537,5942,16821,5291,2886,2676,5573,4963
5491,8225,12806,3618,4760,744,17237,4756,2084,6089,6694
5492,7413,2935,12204,11510,9374,3465,16574,11540,10649,12568
5493,11186,16891,15875,11789,2577,2866,7716,14734,5055,9110
5494,6725,521,11864,6349,4875,12199,5451,17384,15354,10640
5495,9353,4093,3011,9300,3834,10794,8030,16121,1725,12231
5496,15124,15205,1905,6037,12155,14410,12918,14691,6972,3427
5497,13883,4219,4679,4524,9548,15365,17724,9074,6274,9189
5498,13116,17056,583,8006,15169,15796,16612,9455,3292,1898
5499,6523,232,5665,15901,3397,11340,4055,16366,17539,4870
5500,2534,16239,8324,11115,13218,13264,5999,12715,6894,7222
5501,10523,6189,10003,11115,9301,13218,8220,5500,12715,14893
5502,8707,15401,17200,9052,14777,4186,16376,14948,16558,7007
5503,12446,1939,2037,11969,1026,2460,1582,859,3102,15631
5504,8713,3842,10028,13743,8461,12492,3288,2105,7118,9835
5505,9910,8727,11916,7889,12485,2330,4926,2683,7945,5668
5506,11620,9535,15868,15264,10979,952,5731,3993,17535,990
5507,5319,13017,4626,13170,1730,15396,11744,263,10810,15423
5508,10961,15294,477,9766,11383,4011,7431,479,3212,3348
5509,6123,4279,16978,7467,8504,1221,17264,2945,8889,9058
5510,8496,15568,6011,5888,10280,12718,6883,10185,14436,8263
5511,16884,12313,7194,15351,2962,7214,2773,13470,9223,14263
5512,12288,2507,1319,4084,380,2489,878,318,13943,3370
5513,7655,438,6070,1552,5840,10918,2218,14412,6848,15897
5514,3721,5177,15845,11258,7777,2281,13180,7461,14370,12162
5515,11165,8832,10451,6099,10774,13082,15922,2122,14869,8327
5516,4881,16201,16703,1700,5226,9170,424,2465,15733,8803
5517,16956,14464,106,17747,11328,14777,16959,1647,514,10856
5518,10890,13512,10955,9712,8363,13302,13580,6110,3684,14358
5519,13556,4427,10644,1615,17764,8904,14928,2660,10042,14550
5520,16915,9348,7188,4859,10215,11105,3720,15639,2787,16745
5521,7864,6190,5493,4147,10271,1011,4739,16891,6050,7435
5522,5991,16969,5862,13955,3385,13255,1865,11173,4109,5926
5523,8566,15185,10794,1223,3411,15097,12231,16696,14375,13988
5524,15171,3225,2037,15647,12054,674,859,15177,3496,12487
5525,11630,11514,5245,13453,13659,5308,8880,2015,12846,16002
5526,13716,15231,10039,15638,4714,14678,15273,1823,7961,1147
5527,13647,9799,1662,11664,6689,8932,11111,12267,2022,11889
5528,6029,16703,12232,2122,17431,12084,2578,8782,9170,5614
5529,9671,9659,1400,10858,15172,15621,7871,2036,7352,10145
5530,4789,9644,2566,1441,1357,14363,12400,2568,3817,4691
5531,14158,3480,6718,14176,7485,499,15939,1682,1931,14146
5532,4243,3739,10325,16246,17010,6485,11567,15126,6550,10762
5533,1121,2658,4290,16885,2113,7690,440,8645,2686,8518
5534,15130,14020,655,3383,9394,10668,391,14562,6063,8055
5535,3602,4853,917,15632,10326,9104,10235,9807,10427,12776
5536,14252,7897,13931,10383,8875,10187,6410,17566,6156,5370
5537,3585,8749,1545,15840,6009,13478,14099,17736,1640,17112
5538,14358,494,13580,2465,13302,10451,14869,14382,2122,11064
5539,7885,3405,14468,9274,12400,11977,1357,9644,4789,16022
5540,5418,5100,1491,10318,6452,3016,8484,5046,6649,16919
5541,16854,11509,2776,3524,8072,6019,7267,12150,16586,9637
5542,10834,1760,14652,2283,12275,15901,5499,13184,14344,15244
5543,1067,15174,5093,17475,7867,2989,12300,5272,4489,7832
5544,3840,9032,14459,636,14960,4740,4977,6716,12343,11199
5545,3638,1307,9768,14718,2200,1428,12494,3825,4996,2186
5546,16005,16414,6812,16214,261,3366,715,8805,6710,13627
5547,14332,10974,4700,9467,16574,12225,14378,17567,10831,11540
5548,5850,10705,14394,669,15693,1685,8225,1577,8056,1383
5549,4353,5843,7749,14533,12792,5226,6007,16363,8782,12084
5550,3821,17121,16696,1223,6843,7254,1014,14375,16331,15895
5551,130,15448,9203,905,12821,4236,8485,12829,4297,713
5552,12847,5482,8430,2041,1380,9667,15639,5740,3499,10634
5553,14582,1667,4444,6598,9453,2635,2596,6573,12319,10949
5554,988,5416,11075,14554,3955,14289,3701,3207,7547,1912
5555,2107,16385,6106,287,14679,1942,2774,4589,4223,2399
5556,16635,9665,1609,7578,13957,15419,15658,1443,16133,13754
5557,15277,17456,16362,246,1415,1938,15004,1828,10269,13113
5558,10824,1629,3677,6154,6853,1473,27,15486,6671,11492
5559,6834,165,16318,2976,11383,10961,4011,3348,15294,477
5560,17136,11999,1509,2136,12238,5692,10721,13098,15409,16641
5561,14280,8327,6099,11573,15922,12293,7586,10774,8806,16604
5562,16698,7779,5727,12763,12675,3128,9882,7193,14869,10027
5563,14393,3935,16558,6835,4609,238,918,15496,10453,17612
5564,12903,7322,5120,761,15045,3242,11440,488,9016,12324
5565,12874,8029,1710,10792,7359,5968,9012,15013,14005,5782
5566,6402,14495,7194,9806,14263,3105,11996,14895,7214,11945
5567,7565,2609,15665,7129,16180,13407,14950,2850,2863,8823
5568,12225,3465,4292,4218,13200,6164,11605,17736,1750,6009
5569,16729,13253,7741,777,15676,12929,7159,12416,804,10450
5570,14237,7778,71,5655,16834,8389,6486,6664,7239,12791
5571,11283,798,9960,13728,6196,2862,2782,16384,4306,6971
5572,7620,6326,2220,15992,2795,12114,10272,15189,15164,5684
5573,7128,5490,917,9158,13667,9006,6407,5273,16155,10968
5574,1241,16462,249,12383,63,14340,8088,1258,16741,6876
5575,14588,12477,7707,772,373,196,15590,5953,13911,8834
5576,7877,17379,14229,17263,11846,11141,7127,4594,9987,11442
5577,7516,12942,996,10276,10729,7047,872,12721,561,16947
5578,678,13623,8090,14599,15303,7912,10299,10601,12840,17740
5579,1818,1155,13881,16731,15967,17199,9937,12135,8111,3020
5580,373,11239,3191,8971,12829,830,7319,8762,11978,7214
5581,16484,13693,15287,6353,16219,5163,2703,15274,8761,10297
5582,9628,16265,10042,16954,2452,11521,14240,14691,8687,1905
5583,17,12409,5730,7939,17409,11385,406,16273,418,1060
5584,5791,3109,2075,9792,16621,7977,12879,6272,13022,5080
5585,11274,1961,4128,7908,6307,4500,12190,8410,12386,9356
5586,14440,627,4958,635,11006,2035,4955,3711,11482,16753
5587,2757,2771,1295,7483,17537,6716,10212,5472,1255,14960
5588,6087,12761,1231,17642,4699,14017,11967,13274,12770,3837
5589,4056,10168,5939,3427,985,3925,15124,14712,8687,6931
5590,12886,9922,4168,8624,6429,2228,16419,2144,476,2176
5591,16068,15733,12745,14198,311,10451,10774,9170,2465,4881
5592,16743,17606,13231,4065,17753,10549,3399,10632,10483,11273
5593,5649,8009,17231,440,5195,4893,12979,8810,1188,5420
5594,15610,8949,9792,1154,3188,6282,5846,15593,14573,4673
5595,12157,94,10717,1491,3016,17162,6649,2298,8061,6490
5596,1980,11603,10869,2110,13779,8072,3609,4045,3524,5541
5597,6625,11989,16510,12105,6090,12321,12650,923,7085,5740
5598,12987,10744,12804,11551,13186,242,1741,11295,16732,6251
5599,12905,10916,7734,13353,8657,293,2219,4518,11217,10737
5600,2270,11842,16893,1576,4967,5719,13719,17235,17024,4909
5601,8832,13082,16223,241,5515,6739,3315,6445,15922,4364
5602,505,15286,9392,12128,5474,16913,10172,4568,15738,16891
5603,9046,12150,8275,15880,7267,2689,3524,5541,8072,9637
5604,7532,15409,7852,4492,10082,10275,1509,16572,17136,11805
5605,14828,17184,10299,7912,5476,7594,17117,5992,10661,15786
5606,1383,11349,5011,13844,10862,10415,7727,10049,13120,12122
5607,940,3414,14822,2690,16303,28,13251,17321,15429,12002
5608,6063,9619,9394,10654,3040,9826,1882,76,1017,9835
5609,13581,893,17443,11370,5630,4470,7359,8227,15013,5782
5610,8390,14202,6112,8620,11556,2581,2086,4205,4273,8775
5611,2318,16458,16117,7178,12829,9721,14674,13236,16964,11381
5612,4185,4865,16946,4360,6942,3824,8619,16349,14584,5226
5613,14084,10049,10932,10415,9284,5641,8202,4297,4911,11534
5614,8782,2122,571,12232,11064,5862,5226,14382,312,8846
5615,17336,15197,392,7677,13064,4934,2904,927,484,9363
5616,8505,2418,13048,2980,17525,5652,8621,6378,3649,14554
5617,1955,15813,13748,5055,6760,11032,7019,2499,9685,2876
5618,12888,12341,16678,4782,5313,14046,3251,5427,12829,4368
5619,7601,9573,1377,15331,16897,1747,6638,230,16057,3562
5620,549,11201,9783,13454,15744,6815,2330,15503,16814,17719
5621,2751,14484,10673,15473,189,11398,5472,10928,7521,2470
5622,2713,2511,1067,311,3223,17475,3740,5543,17335,15431
5623,2689,2858,6019,8618,15528,9177,12594,13646,9637,6400
5624,1325,14471,9021,2870,11012,11288,7109,16726,14592,14388
5625,5055,10359,148,2866,14909,15813,14734,17251,1145,9617
5626,3602,16375,10235,17304,917,10572,12700,6944,2818,5535
5627,8685,2796,11802,840,4419,8522,13572,17389,3833,7960
5628,2095,14660,12343,15124,17088,12918,3860,15393,8981,11283
5629,14229,11042,11846,11141,2332,7877,4364,5287,8677,8818
5630,13581,5609,11370,17443,893,4470,7359,5782,10792,14005
5631,4236,10870,10244,12642,12829,549,11355,9372,3447,233
5632,1350,5475,15027,7907,14288,12178,6309,16493,16555,10287
5633,13927,12305,1590,3826,1144,313,4577,9617,3538,14091
5634,8749,14746,12445,1836,10268,6651,15380,14416,12654,1383
5635,2637,14107,6277,10652,13701,6636,9627,8762,4223,17430
5636,8336,1728,5406,10035,7963,4405,3777,17397,5103,6011
5637,4647,9831,8366,9489,7679,389,15744,228,12264,12185
5638,14216,6220,6145,8574,3404,9849,17212,11891,6602,13674
5639,1556,8605,8168,3582,8861,3984,5652,13442,12849,15856
5640,2181,5338,1580,5783,17265,4321,1032,13172,8945,11076
5641,17731,14765,10533,8153,7187,6770,8069,12817,6933,134
5642,10944,4777,7308,2986,15137,13001,11751,5591,12745,14952
5643,10913,16578,16746,13133,472,14986,8823,2626,13997,878
5644,4634,14274,3282,16640,8159,9598,12828,13319,7404,12232
